fecha_de_servicio,precio_por_lt,cant_suministrada,zona,tipo_de_unidad,km_recorrido,location,proveedor,site,year,periodo,q,status,lts_solicitados,folio_dors,destino/pozo,hora_requerida,costo
2023-11-26,20.17791,150.0,CENTRO,COMPRESOR,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,150.0,1119,ESTACION DIESEL,09:50:00,3026.6865000000003
2023-11-26,20.17791,347.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,450.0,1109,ESTACION DIESEL,10:00:00,7001.73477
2023-11-26,20.17791,55.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,323.0,1133,ESTACION DIESEL,10:10:00,1109.78505
2023-11-26,20.17791,200.0,CENTRO,PORTA SILOS,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,200.0,1039,ESTACION DIESEL,10:34:00,4035.582
2023-11-26,20.17791,1000.0,CENTRO,TOTE,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,1000.0,1132,ESTACION DIESEL,11:05:00,20177.91
2023-11-27,20.17791,11.0,CENTRO,GENERADOR,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,11.0,1246,ESTACION DIESEL,11:15:00,221.95701
2023-11-27,20.17791,40.0,CENTRO,GENERADOR,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,40.0,1245,ESTACION DIESEL,11:15:00,807.1164
2023-11-27,20.17791,71.0,CENTRO,COMPRESOR,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,71.0,1243,ESTACION DIESEL,11:15:00,1432.63161
2023-11-27,20.17791,16.0,CENTRO,GENERADOR,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,16.0,1244,ESTACION DIESEL,11:15:00,322.84656
2023-11-27,20.17791,86.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,86.0,1247,ESTACION DIESEL,11:36:00,1735.30026
2023-11-27,20.17791,9.0,CENTRO,RABON,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,9.0,1248,ESTACION DIESEL,11:42:00,181.60119
2023-11-27,20.17791,125.0,CENTRO,F-450,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,160.0,542,ESTACION DIESEL,15:41:00,2522.23875
2023-11-27,20.17791,800.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,800.0,1142,ESTACION DIESEL,16:24:00,16142.328
2023-11-27,20.17791,110.0,CENTRO,F-450,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,110.0,1145,ESTACION DIESEL,16:44:00,2219.5701
2023-11-27,20.17791,175.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,400.0,1140,ESTACION DIESEL,16:51:00,3531.13425
2023-11-28,20.17791,437.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,600.0,1249,ESTACION DIESEL,11:12:00,8817.74667
2023-11-28,20.17791,210.0,CENTRO,RABON C/HIAB,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,250.0,1121,ESTACION DIESEL,11:21:00,4237.3611
2023-11-28,20.17791,712.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,800.0,978,ESTACION DIESEL,11:36:00,14366.67192
2023-11-28,20.17791,698.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,700.0,1232,ESTACION DIESEL,11:53:00,14084.18118
2023-11-28,20.17791,450.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,450.0,32197,ESTACION DIESEL,12:06:00,9080.0595
2023-11-28,20.17791,550.0,CENTRO,CPF,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,600.0,893,ESTACION DIESEL,12:33:00,11097.8505
2023-11-28,20.17791,315.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,400.0,891,ESTACION DIESEL,12:33:00,6356.04165
2023-11-28,20.17791,300.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,300.0,835,ESTACION DIESEL,12:44:00,6053.3730000000005
2023-11-28,20.17791,91.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,294.0,1153,ESTACION DIESEL,12:51:00,1836.18981
2023-11-28,20.17791,713.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,800.0,1233,ESTACION DIESEL,13:06:00,14386.84983
2023-11-28,20.17791,800.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,800.0,1203,ESTACION DIESEL,13:22:00,16142.328
2023-11-28,20.17791,600.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,600.0,181,ESTACION DIESEL,14:31:00,12106.746
2023-11-28,20.17791,311.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,450.0,1151,ESTACION DIESEL,14:37:00,6275.330010000001
2023-11-28,20.17791,303.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,350.0,836,ESTACION DIESEL,14:56:00,6113.906730000001
2023-11-28,20.17791,200.0,CENTRO,RECIRCULADOR,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,200.0,1017,ESTACION DIESEL,14:56:00,4035.582
2023-11-28,20.17791,800.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,800.0,1257,ESTACION DIESEL,16:37:00,16142.328
2023-11-28,20.17791,1000.0,CENTRO,UNIDAD DE BOMBEO,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,1000.0,1258,ESTACION DIESEL,16:37:00,20177.91
2023-11-28,20.17791,83.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,83.0,1263,ESTACION DIESEL,16:51:00,1674.76653
2023-11-29,20.17791,417.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,450.0,31777,ESTACION DIESEL,09:31:00,8414.188470000001
2023-11-29,20.17791,400.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,400.0,29598,ESTACION DIESEL,09:42:00,8071.164000000001
2023-11-29,20.17791,400.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,400.0,1116,ESTACION DIESEL,10:13:00,8071.164000000001
2023-11-29,20.17791,60.0,CENTRO,COMPRESOR,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,60.0,1134,ESTACION DIESEL,10:15:00,1210.6746
2023-11-29,20.17791,250.0,CENTRO,RABON C/HIAB,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,250.0,1135,ESTACION DIESEL,10:22:00,5044.4775
2023-11-29,20.17791,175.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,200.0,861,ESTACION DIESEL,10:26:00,3531.13425
2023-11-29,20.17791,100.0,CENTRO,COMPRESOR,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,100.0,862,ESTACION DIESEL,10:26:00,2017.791
2023-11-29,20.17791,200.0,CENTRO,PORTA SILOS,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,200.0,1040,ESTACION DIESEL,10:48:00,4035.582
2023-11-29,20.17791,800.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,800.0,1267,ESTACION DIESEL,11:49:00,16142.328
2023-11-29,20.17791,1034.0,CENTRO,SUPER BOMBA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,1200.0,1268,ESTACION DIESEL,11:49:00,20863.95894
2023-11-29,20.17791,886.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,950.0,1266,ESTACION DIESEL,12:08:00,17877.62826
2023-11-29,20.17791,59.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,152.0,1156,ESTACION DIESEL,12:13:00,1190.49669
2023-11-29,20.17791,75.0,CENTRO,F-450,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,100.0,1157,ESTACION DIESEL,12:49:00,1513.34325
2023-11-29,20.17791,350.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,350.0,995,ESTACION DIESEL,14:19:00,7062.2685
2023-11-29,20.17791,1000.0,CENTRO,TOTE,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,1000.0,1136,ESTACION DIESEL,14:38:00,20177.91
2023-11-29,20.17791,200.0,CENTRO,RECIRCULADOR,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,200.0,1138,ESTACION DIESEL,14:46:00,4035.582
2023-11-29,20.17791,400.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,400.0,1139,ESTACION DIESEL,14:46:00,8071.164000000001
2023-11-29,20.17791,72.0,CENTRO,F450,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,100.0,1224,ESTACION DIESEL,15:46:00,1452.80952
2023-11-30,20.17791,583.0,CENTRO,CPF,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,600.0,991,ESTACION DIESEL,10:20:00,11763.72153
2023-11-30,20.17791,268.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,400.0,992,ESTACION DIESEL,10:20:00,5407.679880000001
2023-11-30,20.17791,138.0,CENTRO,PORTA SILOS,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,200.0,1041,ESTACION DIESEL,11:01:00,2784.5515800000003
2023-11-30,20.17791,38.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,40.0,1021,ESTACION DIESEL,11:36:00,766.76058
2023-11-30,20.17791,532.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,600.0,1167,ESTACION DIESEL,11:48:00,10734.64812
2023-11-30,20.17791,189.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,200.0,1286,ESTACION DIESEL,12:27:00,3813.62499
2023-11-30,20.17791,19.0,CENTRO,BIDON,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,58.0,1287,ESTACION DIESEL,12:43:00,383.38029
2023-11-30,20.17791,600.0,CENTRO,TOTE,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,600.0,1163,ESTACION DIESEL,13:06:00,12106.746
2023-11-30,20.17791,280.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,280.0,1000,ESTACION DIESEL,13:48:00,5649.8148
2023-11-30,20.17791,263.0,CENTRO,QUINTA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,300.0,1288,ESTACION DIESEL,14:23:00,5306.79033
2023-11-30,20.17791,100.0,CENTRO,COMPRESOR,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,100.0,1276,ESTACION DIESEL,14:45:00,2017.791
2023-11-30,20.17791,400.0,CENTRO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,400.0,1171,ESTACION DIESEL,14:57:00,8071.164000000001
2023-11-30,20.17791,57.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,57.0,1022,ESTACION DIESEL,16:08:00,1150.14087
2023-11-30,20.17791,253.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,727.0,1174,ESTACION DIESEL,16:31:00,5105.01123
2023-11-30,20.17791,38.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,268.0,1175,ESTACION DIESEL,16:35:00,766.76058
2023-11-30,20.17791,77.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,272.0,1176,ESTACION DIESEL,16:42:00,1553.69907
2023-11-30,20.17791,113.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,118.0,1177,ESTACION DIESEL,16:52:00,2280.10383
2023-11-30,20.17791,54.0,CENTRO,MONTACARGA,0.0,MXS,HIDROIN,BASE,2023,NOVIEMBRE,Q4,FINANCE,203.0,1178,ESTACION DIESEL,17:00:00,1089.60714
2023-11-01,0.0,0.0,COMALCALCO,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,CANCELED,300.0,DI32343,PLATAO 2 EXP,10:00:00,0.0
2023-11-01,20.24687,650.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,650.0,DI32346,SINI 8,10:00:00,13160.4655
2023-11-01,20.24687,650.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,650.0,DI32346,SINI 8,10:00:00,13160.4655
2023-11-01,20.24687,1000.0,COMALCALCO,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,1000.0,DI32351,TUPILCO 3010,10:00:00,20246.870000000003
2023-11-01,20.24687,440.0,COMALCALCO,GENERADOR,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,500.0,DI32351,TUPILCO 3010,10:00:00,8908.622800000001
2023-11-03,0.0,0.0,AGUA DULCE,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,CANCELED,350.0,DI32359,OGARRIO 1239,12:00:00,0.0
2023-11-04,20.24687,1500.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,1500.0,DI32360,ESCUINTLE 13,10:00:00,30370.305
2023-11-04,20.24687,1482.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,1500.0,DI32361,ESCUINTLE 401,10:00:00,30005.861340000003
2023-11-06,20.07446,10000.0,PARAISO,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,10000.0,DI32365,PLANTA MI SWACO PARAISO,08:00:00,200744.6
2023-11-03,20.24687,300.0,CENTLA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,300.0,DI32369,SINI 8,08:00:00,6074.061000000001
2023-11-03,20.24687,86.0,CENTLA,COMPRESOR,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,100.0,DI32369,SINI 8,08:00:00,1741.2308200000002
2023-11-04,0.0,0.0,CENTLA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,CANCELED,300.0,DI32370,SINI 8,09:00:00,0.0
2023-11-04,0.0,0.0,CENTLA,UNIDAD DE BOMBEO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,CANCELED,100.0,DI32370,SINI 8,09:00:00,0.0
2023-11-05,20.24687,280.0,CENTLA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,300.0,DI32372,SINI 8,09:00:00,5669.123600000001
2023-11-04,20.24687,124.0,AGUA DULCE,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,350.0,DI32374,OGARRIO 1239,11:06:00,2510.6118800000004
2023-11-05,21.86756,2500.0,VERACRUZ,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,2500.0,DI32376,IXACHI 27,08:00:00,54668.9
2023-11-05,20.24687,180.0,CENTLA,GENERADOR,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,200.0,DI32378,SINI 8,15:53:00,3644.4366
2023-11-05,20.24687,200.0,CENTLA,MPF,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,200.0,DI32378,SINI 8,15:53:00,4049.374
2023-11-05,20.24687,200.0,CENTLA,QUINTA,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,200.0,DI32378,SINI 8,15:53:00,4049.374
2023-11-05,20.24687,200.0,CENTLA,QUINTA,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,200.0,DI32378,SINI 8,15:53:00,4049.374
2023-11-05,20.24687,300.0,CENTLA,GRUA,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,300.0,DI32378,SINI 8,15:53:00,6074.061000000001
2023-11-06,0.0,0.0,AGUA DULCE,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FAKE FREIGHT,350.0,DI32384,OGARRIO 1239,10:00:00,0.0
2023-11-07,20.24687,1000.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,1000.0,DI32388,ESCUINTLE 401,08:00:00,20246.870000000003
2023-11-07,20.24687,100.0,CENTLA,GENERADOR,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,100.0,DI32397,SINI 8,15:00:00,2024.687
2023-11-07,20.24687,200.0,CENTLA,GENERADOR,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,200.0,DI32397,SINI 8,15:00:00,4049.374
2023-11-07,20.24687,1000.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,1000.0,DI32397,SINI 8,15:00:00,20246.870000000003
2023-11-07,20.24687,200.0,CENTLA,GENERADOR,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,200.0,DI32401,SINI 8,15:00:00,4049.374
2023-11-07,20.24687,400.0,CENTLA,QUINTA,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,400.0,DI32401,SINI 8,15:00:00,8098.748
2023-11-07,20.24687,300.0,CENTLA,TRIPLEX MPF 331,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,300.0,DI32401,SINI 8,15:00:00,6074.061000000001
2023-11-07,20.24687,200.0,CENTLA,GRUA 20 TON,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,200.0,DI32401,SINI 8,15:00:00,4049.374
2023-11-13,20.24687,1500.0,CIUDAD DEL CARMEN,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,1500.0,DI32405,PLANTA DE CEMENTOS CDC,14:00:00,30370.305
2023-11-09,20.24687,350.0,AGUA DULCE,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,350.0,DI32412,WOMU 1 EXP,11:00:00,7086.404500000001
2023-11-09,20.24687,300.0,CENTLA,GENERADOR,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,300.0,DI32413,SINI 8,10:00:00,6074.061000000001
2023-11-09,20.24687,300.0,CENTLA,QUINTA,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,300.0,DI32413,SINI 8,10:00:00,6074.061000000001
2023-11-09,20.24687,200.0,CENTLA,MPF,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,200.0,DI32413,SINI 8,10:00:00,4049.374
2023-11-09,20.24687,200.0,CENTLA,GRUA 20 TON,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,200.0,DI32413,SINI 8,10:00:00,4049.374
2023-11-11,20.24687,3000.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,3000.0,DI32408,IKU 1 EXP,10:00:00,60740.61
2023-11-10,20.24687,400.0,CENTLA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,400.0,DI32415,SINI 8 ,10:00:00,8098.748
2023-11-11,20.24687,300.0,CENTLA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,300.0,DI32420,SINI 8 ,09:00:00,6074.061000000001
2023-11-12,20.24687,350.0,CENTLA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,350.0,DI32421,SINI 8 ,09:00:00,7086.404500000001
2023-11-11,20.07446,10000.0,PARAISO,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,10000.0,DI32422,PLANTA MI SWACO PARAISO,08:00:00,200744.6
2023-11-11,20.24687,892.0,HUIMANGUILLO,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,1000.0,DI32424,QUESQUI 35,12:20:00,18060.20804
2023-11-12,20.24687,2000.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,2000.0,DI32423,QUESQUI 8,15:00:00,40493.740000000005
2023-11-11,20.24687,200.0,CENTLA,GENERADOR,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,200.0,DI32426,SINI 1,10:00:00,4049.374
2023-11-11,20.24687,968.0,HUIMANGUILLO,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,1000.0,DI32432,QUESQUI 417,13:00:00,19598.97016
2023-11-12,0.0,0.0,HUIMANGUILLO,GENERADOR,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FAKE FREIGHT,500.0,DI32435,IKLUM 1 EXP,09:00:00,0.0
2023-11-18,20.24687,1200.0,CIUDAD DEL CARMEN,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,1200.0,DI32438,BASE PUERTO REAL,11:00:00,24296.244
2023-11-12,0.0,0.0,AGUA DULCE,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,CANCELED,250.0,DI32450,WOMU 1 EXP,15:00:00,0.0
2023-11-13,20.24687,1000.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,1000.0,DI32445,BUSHEL 1 EXP,16:00:00,20246.870000000003
2023-11-13,20.24687,300.0,CENTLA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,300.0,DI32452,SINI 8,10:00:00,6074.061000000001
2023-11-15,20.24687,1300.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,1300.0,DI32454,SINI 8,10:00:00,26320.931
2023-11-14,20.24687,343.0,CENTLA,GENERADOR,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,400.0,DI32458,SINI 1,09:00:00,6944.67641
2023-11-14,20.24687,2743.0,HUIMANGUILLO,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,2800.0,DI32460,IKLUM 1 EXP,09:00:00,55537.164410000005
2023-11-15,21.86756,3000.0,VERACRUZ,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,3000.0,DI32461,IXACHI 27,10:00:00,65602.68000000001
2023-11-18,20.07446,10000.0,PARAISO,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,10000.0,DI32473,PLANTA MI SWACO PARAISO,08:00:00,200744.6
2023-11-19,20.24687,2131.0,CENTLA,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,2500.0,DI32477,ESCUINTLE 401,11:00:00,43146.079970000006
2023-11-20,20.24687,2930.0,CARDENAS,TOTE,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,3000.0,DI32482,QUESQUI 8,10:00:00,59323.3291
2023-11-27,20.35032,300.0,NACAJUCA,UNIDAD DE REGISTRO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,300.0,DI32488,SHUKU 1EXP,09:00:00,6105.096
2023-11-23,20.17791,5000.0,VERACRUZ,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,5000.0,DI32489,PLANTA MI SWACO COATZACOALCOS,08:00:00,100889.55
2023-11-23,20.17791,5000.0,VERACRUZ,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,5000.0,DI32489,PLANTA MI SWACO COATZACOALCOS,08:00:00,100889.55
2023-11-23,20.35032,800.0,HUIMANGUILLO,CPF,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,800.0,DI32492,IKLUM 1 EXP,12:00:00,16280.256
2023-11-23,20.35032,400.0,CARDENAS,TF POWER PACK,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,400.0,DI32496,QUESQUI 3 DEL,14:30:00,8140.128
2023-11-23,20.35032,400.0,CARDENAS,TRIPLEX MPF 331,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,400.0,DI32496,QUESQUI 3 DEL,14:30:00,8140.128
2023-11-23,20.35032,348.0,CARDENAS,GRUA 20 TON,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,400.0,DI32496,QUESQUI 3 DEL,14:30:00,7081.91136
2023-11-23,20.35032,100.0,CARDENAS,GENERADOR,0.0,MXS,HIDROIN,POZO,2023,NOVIEMBRE,Q4,FINANCE,100.0,DI32496,QUESQUI 3 DEL,14:30:00,2035.032
